Precinct,Address,City,Zip,County,geometry,lon,lat
COARMM,500 S MONTGOMERY AVE,SHEFFIELD,35660,Colbert,POINT (-87.69874675999999 34.754445349999955),-87.69874675999999,34.754445349999955
CHEROKEE LION DEN,130 CHURCH STREET,CHEROKEE,35616,Colbert,POINT (-87.97209391999999 34.75671823999999),-87.97209391999999,34.75671823999999
SHEFFIELD FIRE STATION 2ND STREET,601 E 2ND STREET,SHEFFIELD,35660,Colbert,POINT (-87.69170000000003 34.75969999999997),-87.69170000000003,34.75969999999997
SHEFFIELD BOARD OF EDUCATION,300 W 6TH STREET,SHEFFIELD,35660,Colbert,POINT (-87.70289999999999 34.76400000000003),-87.70289999999999,34.76400000000003
MARGERUM COMMUNITY CHURCH,2440 MARGERUM RD,CHEROKEE,35616,Colbert,POINT (-88.06909861999999 34.76710000000002),-88.06909861999999,34.76710000000002
SHEFFIELD RECREATION CENTER,2901 19TH AVE,SHEFFIELD,35660,Colbert,POINT (-87.69110000000003 34.7701),-87.69110000000003,34.7701
Grady Richards Center,541 Riverview Dr.,Florence,35630,Lauderdale,POINT (-87.67953472000004 34.79488243999997),-87.67953472000004,34.79488243999997
Handy Recreation Center,1105 Beale St.,Florence,35630,Lauderdale,POINT (-87.69288604000002 34.79827207000003),-87.69288604000002,34.79827207000003
First Presbyterian Church,224 E. Mobile St.,Florence,35630,Lauderdale,POINT (-87.67466360999997 34.80165355000004),-87.67466360999997,34.80165355000004
First Baptist Church & Annex,218 North Wood Avenue,Florence,35630,Lauderdale,POINT (-87.67374470999997 34.80247761000001),-87.67374470999997,34.80247761000001
Central Baptist Church,1600 Huntsville Rd.,Florence,35630,Lauderdale,POINT (-87.65499999999996 34.80720000000003),-87.65499999999996,34.80720000000003
Sherrod Ave. Church of Christ,1207 Sherrod Ave.,Florence,35630,Lauderdale,POINT (-87.68398625000003 34.817818819999964),-87.68398625000003,34.817818819999964
Hibbett School,1601 Appleby Blvd,Florence,35630,Lauderdale,POINT (-87.69399999999999 34.8184),-87.69399999999999,34.8184
Highland Baptist Church,219 Simpson St.,Florence,35630,Lauderdale,POINT (-87.67957741000002 34.81873423000003),-87.67957741000002,34.81873423000003
Broadway Recreation Center,300 N. Broadway St.,Florence,35630,Lauderdale,POINT (-87.63929999999998 34.81959999999999),-87.63929999999998,34.81959999999999
Florence Blvd. Church of Christ,2502 Florence Blvd,Florence,35630,Lauderdale,POINT (-87.63831799 34.827694),-87.63831799,34.827694
East Campus Woodmont Baptist Church,2002 Darby Dr.,Florence,35630,Lauderdale,POINT (-87.65599726999996 34.83060547000002),-87.65599726999996,34.83060547000002
Harlan School - City Only,"2233 McBurney Drive,",Florence,35630,Lauderdale,POINT (-87.68210000000002 34.83116530999998),-87.68210000000002,34.83116530999998
Florence High School,1201 Bradshaw Dr.,Florence,35630,Lauderdale,POINT (-87.6629 34.833200000000026),-87.6629,34.833200000000026
St. James United Methodist,610 Cox Creek Pkwy.,Florence,35630,Lauderdale,POINT (-87.65656452 34.84390000000001),-87.65656452,34.84390000000001
Christ Chapel Church & Annex,3051 Cloverdale Rd.,Florence,35633,Lauderdale,POINT (-87.68980000000002 34.84759999999999),-87.68980000000002,34.84759999999999
Forest Hills School - City Only,110 Stovall Dr,Florence,35630,Lauderdale,POINT (-87.67822606000003 34.849413029999994),-87.67822606000003,34.849413029999994
St. Florian Senior Citizen Center,81 St. Florian Rd.,Florence,35634,Lauderdale,POINT (-87.67183296999997 34.88410000000003),-87.67183296999997,34.88410000000003
St. Florian Senior Citizen Center,81 St. Florian Rd.,Florence,35634,Lauderdale,POINT (-87.67183296999997 34.88410000000003),-87.67183296999997,34.88410000000003
Waterloo Community Center,151 Park Dr.,Waterloo,35677,Lauderdale,POINT (-88.06160000000004 34.919000000000025),-88.06160000000004,34.919000000000025
Stewartsville Church of Christ,16560 Hwy. 20,Florence,35633,Lauderdale,POINT (-87.86922022999995 34.94882023),-87.86922022999995,34.94882023
24 - ABUNDANT LIFE CHURCH,26865 US 78,CARBON HILL,35549,Walker,POINT (-87.44474743999997 33.871018430000014),-87.44474743999997,33.871018430000014
03 - BETHEL ASSEMBLY OF GOD,3581 HWY 5,JASPER,35503,Walker,POINT (-87.33605067999997 33.88082534),-87.33605067999997,33.88082534
33 - CROSSROADS CHURCH OF CHRIST,3785 HWY 5,JASPER,35503,Walker,POINT (-87.33898296000002 33.88250012000002),-87.33898296000002,33.88250012000002
05 - CARBON HILL COMMUNITY CENTER,229 NW 2ND ST,CARBON HILL,35549,Walker,POINT (-87.52887190999999 33.89063554),-87.52887190999999,33.89063554
02 - FARMSTEAD BAPTIST CHURCH,265 CURRY HWY,JASPER,35503,Walker,POINT (-87.28122621999997 33.890856629999995),-87.28122621999997,33.890856629999995
26 - KANSAS CITY HALL,11 S GALLOWAY ST,KANSAS,35573,Walker,POINT (-87.55130000000003 33.90069999999998),-87.55130000000003,33.90069999999998
44 - MANCHESTER COMMUNITY BUILDING,4625 HWY 195,JASPER,35503,Walker,POINT (-87.30172974000001 33.90701189999998),-87.30172974000001,33.90701189999998
32 - PROSPECT METHODIST CHURCH,3505 PROSPECT RD,NAUVOO,35578,Walker,POINT (-87.45179730000002 33.932599999999994),-87.45179730000002,33.932599999999994
39 - NEW HOPE MISSIONARY BAPTIST,1829 FALL CITY RD,JASPER,35503,Walker,POINT (-87.29027931000003 33.93327586999996),-87.29027931000003,33.93327586999996
35 - NEW BETHANY CHURCH OF GOD,6091 DOGTOWN RD,NAUVOO,35578,Walker,POINT (-87.56626643999996 33.948499999999996),-87.56626643999996,33.948499999999996
45 - OLD HERMAN CHURCH,1535 HERMAN RD,JASPER,35503,Walker,POINT (-87.23421618000003 33.96963334000002),-87.23421618000003,33.96963334000002
31 - THACH SCHOOL,10230 HWY 195,JASPER,35503,Walker,POINT (-87.34699713 33.97304282000004),-87.34699713,33.97304282000004
17 - CURRY/SMITH LAKE,2155 SMITH LAKE DAM RD,JASPER,35504,Walker,POINT (-87.18806162 33.98290000000001),-87.18806162,33.98290000000001
34 - NAUVOO CITY HALL,176 MCDANIEL AVE,NAUVOO,35578,Walker,POINT (-87.48794304999997 33.99080329999997),-87.48794304999997,33.99080329999997
Lynn City Hall,381 East Main St,Lynn,35575,Winston,POINT (-87.53695355000005 34.03973799999999),-87.53695355000005,34.03973799999999
Double Springs Municipal,23415 Hwy 195,Double Springs,35553,Winston,POINT (-87.39810344000004 34.12118281999998),-87.39810344000004,34.12118281999998
Ashridge Fire Dept,32960 Hwy 195,Haleyville,35565,Winston,POINT (-87.46935419999998 34.23525419999997),-87.46935419999998,34.23525419999997
Needmore Waldrop Church,39777 Hwy 195,Haleyville,35565,Winston,POINT (-87.55847305999995 34.25886718999999),-87.55847305999995,34.25886718999999
27 - RICE'S CHAPEL CHURCH,130 RICE CHAPEL ROAD,SIPSEY,35584,Walker,POINT (-87.05649999999997 33.863600000000034),-87.05649999999997,33.863600000000034
43 - PINEYWOODS FIRE DEPARTMENT,105 PINEYWOODS SIPSEY RD,JASPER,35504,Walker,POINT (-87.1253 33.90366970000002),-87.1253,33.90366970000002
30 - ABUNDANT LIFE CHURCH,32365 HWY 69 N,JASPER,35504,Walker,POINT (-87.13842618999999 33.903999999999996),-87.13842618999999,33.903999999999996
SMOKERISE,1550 SCENIC TRAIL,WARRIOR,35180,Blount,POINT (-86.82457641999997 33.886900000000004),-86.82457641999997,33.886900000000004
Colony Education Complex,151 Byars Rd,Hanceville,35077,Cullman,POINT (-86.88788267000001 33.948000000000015),-86.88788267000001,33.948000000000015
East Point Community Center 35,556 AL Hwy 69 North,Cullman,35055,Cullman,POINT (-86.75095212000002 34.01011612999999),-86.75095212000002,34.01011612999999
Dodge City Town Hall,130 Howard Circle,Hanceville,35077,Cullman,POINT (-86.87107092999997 34.049146230000034),-86.87107092999997,34.049146230000034
Hanceville City Hall,112 Main St SE,Hanceville,35077,Cullman,POINT (-86.76832245 34.05912245),-86.76832245,34.05912245
Hanceville Civic Center,902 Commercial St NE,Hanceville,35077,Cullman,POINT (-86.75889093999999 34.06180227000004),-86.75889093999999,34.06180227000004
Johnson Crossing Vol Fire Dept,1544 Co Rd 617,Hanceville,35077,Cullman,POINT (-86.76986161999999 34.09542322999998),-86.76986161999999,34.09542322999998
Welti Mt Zion Church,8394 County Road 747,Cullman,35055,Cullman,POINT (-86.74563598999998 34.143413540000026),-86.74563598999998,34.143413540000026
Cullman County Health Dept,601 Logan Avenue,Cullman,35055,Cullman,POINT (-86.8655 34.170300000000005),-86.8655,34.170300000000005
Cullman Civic Center 1-1,501 5th St SW,Cullman,35055,Cullman,POINT (-86.84622192 34.17165375000001),-86.84622192,34.17165375000001
Garden City Town Hall,501 1st Ave SW,Garden City,35070,Cullman,POINT (-86.84090000000003 34.172300000000014),-86.84090000000003,34.172300000000014
Courthouse Conference Rooms,500 2nd Ave SW,Cullman,35055,Cullman,POINT (-86.84163665999996 34.172496799999955),-86.84163665999996,34.172496799999955
Nesmith Comm Center,34727 Hwy 278,Addison,35540,Winston,POINT (-87.11848770999998 34.17639181),-87.11848770999998,34.17639181
West Point Community Center,3990 County Road 1141,Cullman,35057,Cullman,POINT (-86.95761871000003 34.24054718000004),-86.95761871000003,34.24054718000004
West Point Community Center,3990 County Road 1141,Cullman,35057,Cullman,POINT (-86.95761871000003 34.24054718000004),-86.95761871000003,34.24054718000004
Danville Volunteer Fire Station,1200 N Johnson Chapel Rd,Hartselle,0,Morgan,POINT (-87.08249999999995 34.42559999999998),-87.08249999999995,34.42559999999998
Cullman City Hall,201 2nd Ave NE,Cullman,35055,Cullman,POINT (-86.84270000000001 34.17940000000003),-86.84270000000001,34.17940000000003
Berlin Community Center,3309 AL Hwy 278 East,Cullman,35058,Cullman,POINT (-86.74830304000004 34.179478500000045),-86.74830304000004,34.179478500000045
Cullman County Office Building Basement,402 Arnold St NE,Cullman,35055,Cullman,POINT (-86.84054421999998 34.18121859000004),-86.84054421999998,34.18121859000004
Kelley Community Center,1270 Co Rd 1435,Vinemont,35179,Cullman,POINT (-86.8293 34.22127172),-86.8293,34.22127172
Simcoe Community Center,4235 AL Hwy 69 North,Cullman,35058,Cullman,POINT (-86.73855898000001 34.223695780000014),-86.73855898000001,34.223695780000014
Vinemont Community Center,88 Ridgeway St,Cullman,35057,Cullman,POINT (-86.86386999999996 34.2383),-86.86386999999996,34.2383
Vinemont Town Hall,36 Patton Drive,Vinemont,35179,Cullman,POINT (-86.86690000000002 34.24290000000003),-86.86690000000002,34.24290000000003
First Baptist Church of Hartselle,210 Woodland St NW,Hartselle,0,Morgan,POINT (-86.93700467999999 34.44769999999996),-86.93700467999999,34.44769999999996
LAGRANGE FIRE DEPARTMENT,7625 LAGRANGE RD,LEIGHTON,35646,Colbert,POINT (-87.55240595999996 34.581799999999966),-87.55240595999996,34.581799999999966
LEIGHTON CIVIC CENTER,1955 1ST STREET,LEIGHTON,35646,Colbert,POINT (-87.53085434999997 34.70100000000002),-87.53085434999997,34.70100000000002
LEIGHTON CITY HALL,8900 MAIN STREET,LEIGHTON,35646,Colbert,POINT (-87.52900000000002 34.702752529999984),-87.52900000000002,34.702752529999984
HATTON BAPTIST CHURCH,2105 HATTON SCHOOL RD,LEIGHTON,35646,Colbert,POINT (-87.48539999999997 34.75724775000001),-87.48539999999997,34.75724775000001
Clements Baptist Church,8690 US Hwy 72 W.,Athens,35611,Limestone,POINT (-87.16635811999996 34.80105899999996),-87.16635811999996,34.80105899999996
Rogersville Senior Citizen Center,200 Dement St,Rogersville,35652,Lauderdale,POINT (-87.29489999999998 34.827699999999965),-87.29489999999998,34.827699999999965
Elgin Crossroads Senior Citizen Center,2519 Hwy 101,Rogersville,35652,Lauderdale,POINT (-87.39110000000002 34.847961619999985),-87.39110000000002,34.847961619999985
Killen Church of Christ Annex,1560 US Highway 72,Killen,35645,Lauderdale,POINT (-87.54579999999997 34.85699999999998),-87.54579999999997,34.85699999999998
Killen 1st Baptist Church - City Only,504 J.C. Mauldin Hwy,Killen,35645,Lauderdale,POINT (-87.53844691999997 34.859786649999975),-87.53844691999997,34.859786649999975
Pleasant Grove Fire Department,9080 Upper Snake Rd.,Athens,35614,Limestone,POINT (-87.16464996000002 34.86922836000003),-87.16464996000002,34.86922836000003
Anderson Town Hall,7262 Hwy 207,Anderson,35610,Lauderdale,POINT (-87.26856600999997 34.92467157999998),-87.26856600999997,34.92467157999998
Goodsprings Senior Center,33620 AL Hwy 99,Anderson,35610,Limestone,POINT (-87.19148056 34.947363890000034),-87.19148056,34.947363890000034
Lexington Senior Center,100 McGuire Lane,Lexington,35648,Lauderdale,POINT (-87.36859999999999 34.97620000000003),-87.36859999999999,34.97620000000003
West Morgan/ East Law. Water Authority,2547 Kirby Bridge Rd,Decatur,0,Morgan,POINT (-87.07749999999997 34.511600000000016),-87.07749999999997,34.511600000000016
Triana City Hall,640 6th Street,Triana,35756,Madison,POINT (-86.73242739000001 34.58360000000004),-86.73242739000001,34.58360000000004
Turner Surles Community Resource Center,702 Sycamore St. NW,Decatur,0,Morgan,POINT (-86.98749357 34.61382960999996),-86.98749357,34.61382960999996
Belmor Baptist Church,5895 Mooresville Rd.,Belle Mina,35615,Limestone,POINT (-86.87929999999997 34.65670000000004),-86.87929999999997,34.65670000000004
Madison Mission 7th Day Adv. Church,183 Shelton Road,Madison,35758,Madison,POINT (-86.71717072000003 34.694515230000015),-86.71717072000003,34.694515230000015
Madison City Hall,100 Hughes Road,Madison,35758,Madison,POINT (-86.74303436000002 34.700645449999996),-86.74303436000002,34.700645449999996
Madison Public Library,142 Plaza Boulevard,Madison,35758,Madison,POINT (-86.74255713999997 34.70864286000001),-86.74255713999997,34.70864286000001
Lamb of God Lutheran Church,11716 County Line Rd.,Madison,35756,Limestone,POINT (-86.78730011 34.71894836000004),-86.78730011,34.71894836000004
Movement Church,1469 Browns Ferry Road,Madison,35758,Madison,POINT (-86.78119659000002 34.72707748000003),-86.78119659000002,34.72707748000003
Faith Lutheran Church,660 Gillespie Road,Madison,35758,Madison,POINT (-86.76478577000003 34.72821807999999),-86.76478577000003,34.72821807999999
St. John's Catholic Church,1055 Hughes Road,Madison,35758,Madison,POINT (-86.73931885 34.732608800000015),-86.73931885,34.732608800000015
Madison Baptist Church,840 Balch Road,Madison,35758,Madison,POINT (-86.76988983000001 34.738681789999966),-86.76988983000001,34.738681789999966
Round Island Baptist Church,14790 Brownsferry Rd.,Athens,35611,Limestone,POINT (-87.04142760999996 34.74653624999996),-87.04142760999996,34.74653624999996
Restoration Church,5810 Wall Triana Highway,Madison,35758,Madison,POINT (-86.75070953000002 34.74979782),-86.75070953000002,34.74979782
Riddles Hall,11281 Ripley Rd.,Athens,35611,Limestone,POINT (-87.11939239999995 34.76325225999998),-87.11939239999995,34.76325225999998
Monrovia Church of Christ,595 Nance Road,Madison,35757,Madison,POINT (-86.73139191000004 34.77172089),-86.73139191000004,34.77172089
Capshaw Baptist Church,14944 Dupree Worthey Rd.,Harvest,35749,Limestone,POINT (-86.79375457999998 34.77205276000001),-86.79375457999998,34.77205276000001
Bethel Church of Christ,26772 Capshaw Road,Athens,35613,Limestone,POINT (-86.84535216999998 34.77342223999999),-86.84535216999998,34.77342223999999
Lindsay Lane Baptist Church,1300 Lindsay Lane,Athens,35613,Limestone,POINT (-86.93059999999996 34.78880000000004),-86.93059999999996,34.78880000000004
Isom�s Chapel Methodist Church,16230 Mooresville Rd.,Athens,35613,Limestone,POINT (-86.87648773 34.79153441999998),-86.87648773,34.79153441999998
First Baptist Church of Tanner,11590 US Hwy 31 S.,Tanner,35671,Limestone,POINT (-86.9551 34.794600000000045),-86.9551,34.794600000000045
Pine Grove Missionary Baptist Church,759 Pine Grove Road,Harvest,35749,Madison,POINT (-86.76525878999999 34.794933320000005),-86.76525878999999,34.794933320000005
Friendship Methodist Church,16479 Lucas Ferry Rd.,Athens,35611,Limestone,POINT (-87.00171660999999 34.79782867000002),-87.00171660999999,34.79782867000002
Pincham � Lincoln Center,606 Trinity Circle,Athens,35611,Limestone,POINT (-86.98071289000004 34.79799271000001),-86.98071289000004,34.79799271000001
Athens Senior Center,912 West Pryor St.,Athens,35611,Limestone,POINT (-86.97894694000001 34.80710000000002),-86.97894694000001,34.80710000000002
Copeland Presbyterian Church,27085 Copeland Road,Athens,35613,Limestone,POINT (-86.84100341999996 34.83541488999997),-86.84100341999996,34.83541488999997
Elkton Road Baptist Church,19470 Elkton Road,Athens,35614,Limestone,POINT (-86.94731140000003 34.84035110000001),-86.94731140000003,34.84035110000001
Harvest Baptist Church,8999 Wall Triana Highway,Harvest,35749,Madison,POINT (-86.74868773999998 34.85364151),-86.74868773999998,34.85364151
Toney United Methodist Church,5465 Old Railroad Bed Road,Toney,35773,Madison,POINT (-86.73552703999997 34.890369419999985),-86.73552703999997,34.890369419999985
Mays Memorial MB Church,23636 Alabama Highway 251,Toney,35773,Limestone,POINT (-86.81971741000001 34.89854049999998),-86.81971741000001,34.89854049999998
Madison Cross Roads Community Center,11329 Pulaski Pike,Toney,35773,Madison,POINT (-86.71400257 34.91563691000003),-86.71400257,34.91563691000003
Elkmont�Fire Department,19667 Sandlin Road,Elkmont,35620,Limestone,POINT (-86.96801757999998 34.924095149999985),-86.96801757999998,34.924095149999985
West Limestone Fire Department,28500 AL Hwy 99,Elkmont,35620,Limestone,POINT (-87.11845398000003 34.928546909999994),-87.11845398000003,34.928546909999994
Wooley Springs Baptist Church,28025 Bethel Rd.,Toney,35773,Limestone,POINT (-86.81894684000002 34.93379974000003),-86.81894684000002,34.93379974000003
Bobo Volunteer Fire Department,7982 Old Railroad Bed Road,Ardmore,35739,Madison,POINT (-86.72509002999998 34.96977996999996),-86.72509002999998,34.96977996999996
Ardmore Senior Center,29920 Park Avenue,Ardmore,35739,Limestone,POINT (-86.83823394999997 34.99097442999998),-86.83823394999997,34.99097442999998
Lester Town Hall,30306 Lester Rd.,Lester,35647,Limestone,POINT (-87.15330504999997 34.99101638999999),-87.15330504999997,34.99101638999999
Enterprise Fire Station,6162 Co Rd 24,Verbena,36091,Chilton,POINT (-86.61517475999996 32.7355),-86.61517475999996,32.7355
Verbena Fire Station,3885 US Hwy 31,Verbena,36091,Chilton,POINT (-86.49660000000004 32.74359999999998),-86.49660000000004,32.74359999999998
Senior Community Center,500 Enterprise Rd,Clanton,35045,Chilton,POINT (-86.63088207000001 32.829917239999965),-86.63088207000001,32.829917239999965
Clanton Recreation Building,309 1st St North,Clanton,35045,Chilton,POINT (-86.62344127000004 32.83873533000003),-86.62344127000004,32.83873533000003
Chilton County Courthouse,500 2nd Ave North,Clanton,35045,Chilton,POINT (-86.62908275999999 32.84028207000002),-86.62908275999999,32.84028207000002
Clanton Library,100 1st Ave,Clanton,35045,Chilton,POINT (-86.62448943999999 32.84097889000003),-86.62448943999999,32.84097889000003
Thorsby Town Hall,21060 US Hwy 31,Thorsby,35171,Chilton,POINT (-86.7117 32.911399999999986),-86.7117,32.911399999999986
Cane Creek - Gap of Mt. Fire Station,768 Co Rd 55,Clanton,35046,Chilton,POINT (-86.60209999999995 32.91761244000001),-86.60209999999995,32.91761244000001
Collins Chapel Fire Station,13274 CO Rd 29,Clanton,35045,Chilton,POINT (-86.67492347 32.928197960000034),-86.67492347,32.928197960000034
Union Grove Fire Station,10896 Co Rd 51,Jemison,35085,Chilton,POINT (-86.66806451000002 32.97443226),-86.66806451000002,32.97443226
County Line Vol Fire Dept,55 Lake Tate Rd,Sylacauga,35151,Talladega,POINT (-86.29127840000002 33.12339556000003),-86.29127840000002,33.12339556000003
Old Mill Square Park - Grand Hall,105 West College St,Columbiana,35051,Shelby,POINT (-86.60861206 33.178226470000034),-86.60861206,33.178226470000034
Lay Lake Vol Fire Dept,225 Heasletts Rd,Childersburg,35044,Talladega,POINT (-86.45315227999997 33.192079410000034),-86.45315227999997,33.192079410000034
Wilsonville United Methodist Church,111 School St,Wilsonville,35186,Shelby,POINT (-86.48456572999997 33.236644740000024),-86.48456572999997,33.236644740000024
St Andrews Methodist Church,35924 US Hwy 280,Sylacauga,35150,Talladega,POINT (-86.33085306 33.236953059999955),-86.33085306,33.236953059999955
Equality United Methodist Church and Fellowship Hall,281 AL Hwy 259,Equality,36026,Coosa,POINT (-86.10190000000003 32.766),-86.10190000000003,32.766
Courthouse,9709 US Hwy 231,Rockford,35136,Coosa,POINT (-86.22419999999998 32.88009999999996),-86.22419999999998,32.88009999999996
Kellyton Civic Complex Cafeteria,179 Church Street,Kellyton,35089,Coosa,POINT (-86.03455621999997 32.98006093999996),-86.03455621999997,32.98006093999996
Hanover Fire Dept,17294 US Hwy 231,Rockford,35136,Coosa,POINT (-86.20170388 32.994938810000036),-86.20170388,32.994938810000036
Goodwater Community Center,22012 AL Hwy 9,Goodwater,35072,Coosa,POINT (-86.06620000000001 33.00060000000002),-86.06620000000001,33.00060000000002
Hollins Community Center 1001,45 Graphite Rd,Hollins,35082,Clay,POINT (-86.14539999999998 33.10389999999998),-86.14539999999998,33.10389999999998
Coleta Fire Department 0802,15871 Co Rd 7,Talladega,35160,Clay,POINT (-86.04559999999998 33.11830000000004),-86.04559999999998,33.11830000000004
Bluff Springs Fire Dept 1401,7637 Bluff Springs Rd,Ashland,36251,Clay,POINT (-85.82680000000003 33.169100000000036),-85.82680000000003,33.169100000000036
J Craig Smith Comm Center,2 8th St W,Sylacauga,35150,Talladega,POINT (-86.25069999999995 33.17809999999996),-86.25069999999995,33.17809999999996
Chelsea Community Center,11101 Chelsea Rd,Chelsea,35043,Shelby,POINT (-86.62670000000001 33.334900000000026),-86.62670000000001,33.334900000000026
PREC 4005 � GARDENDALE FIRST BAPTIST CHURCH,316 MOUNTAIN CREST PKWY,GARDENDALE,35071,Jefferson,POINT (-86.66610000000001 33.34636883000003),-86.66610000000001,33.34636883000003
New Life Church,11580 Hwy 280,Sterrett,35147,Shelby,POINT (-86.54293059999999 33.35152053999996),-86.54293059999999,33.35152053999996
County Services 280,19220 Hwy 280,Birmingham,35242,Shelby,POINT (-86.65778989999998 33.36297979999998),-86.65778989999998,33.36297979999998
North Shelby Baptist Church,4100 Belcher Dr,Birmingham,35242,Shelby,POINT (-86.66771697999997 33.37611007999996),-86.66771697999997,33.37611007999996
New Hope Cumberland Presbyterian Church,5521 Double Oak Ln,Birmingham,35242,Shelby,POINT (-86.62899999999999 33.399700000000024),-86.62899999999999,33.399700000000024
Meadow Brook Baptist Church,4984 Meadow Brook Rd,Birmingham,35242,Shelby,POINT (-86.69462585000001 33.40845490000001),-86.69462585000001,33.40845490000001
Asbury United Methodist Church,6690 Cahaba Valley Rd,Birmingham,35242,Shelby,POINT (-86.67311858999996 33.409561159999974),-86.67311858999996,33.409561159999974
Greystone Farms Clubhouse,1000 Farmhouse Road,Birmingham,35242,Shelby,POINT (-86.63345336999996 33.42270279000001),-86.63345336999996,33.42270279000001
The Church at Brook Hills,3145 Brook Highland Pkwy,Birmingham,35242,Shelby,POINT (-86.66915130999998 33.42775345000001),-86.66915130999998,33.42775345000001
Greystone Country Club Founders Clubhouse,4100 Greystone Dr,Birmingham,35242,Shelby,POINT (-86.65088653999997 33.429664610000046),-86.65088653999997,33.429664610000046
Shoal Creek Town Hall,100 New Williamsburg Rd,Birmingham,35242,Shelby,POINT (-86.61530000000002 33.4389),-86.61530000000002,33.4389
Vandiver Sterrett Senior Center,12205 Hwy 43,Vandiver,35176,Shelby,POINT (-86.51100921999998 33.47357178000003),-86.51100921999998,33.47357178000003
PREC 5140 � THE CHURCH AT LIBERTY PARK,12001 LIBERTY PKWY,BIRMINGHAM,35242,Jefferson,POINT (-86.68650000000002 33.476100000000045),-86.68650000000002,33.476100000000045
Dunnavant Community Center,11690 Hwy 41,Leeds,35094,Shelby,POINT (-86.54392241999999 33.49612808000001),-86.54392241999999,33.49612808000001
PREC 4220 � IRONDALE SENIOR CITIZENS BUILDING,5313 BEACON DR,BIRMINGHAM,35210,Jefferson,POINT (-86.69837635 33.528729269999964),-86.69837635,33.528729269999964
PREC 4190 � THE CHURCH AT GRANTS MILL,6001 OLD LEEDS RD,BIRMINGHAM,35210,Jefferson,POINT (-86.67080411000003 33.53747254999996),-86.67080411000003,33.53747254999996
PREC 4240 � IRONDALE CITY HALL,101 20TH ST S,BIRMINGHAM,35210,Jefferson,POINT (-86.70709999999998 33.538300000000035),-86.70709999999998,33.538300000000035
PREC 4140 � LEEDS CIVIC CENTER,1000 PARK DR,LEEDS,35094,Jefferson,POINT (-86.56190000000002 33.542600000000014),-86.56190000000002,33.542600000000014
PREC 5090 � LEEDS FIRST UNITED METHODIST CHURCH FAMILY LIFE CENTER,7833 PARKWAY DR,LEEDS,35094,Jefferson,POINT (-86.54572164 33.545020249999986),-86.54572164,33.545020249999986
Bon Air City Hall,227 Front St,Bon Air,35032,Talladega,POINT (-86.33539999999998 33.26380000000004),-86.33539999999998,33.26380000000004
Limbaugh Community Center,300 1st St SE,Childersburg,35044,Talladega,POINT (-86.34900000000002 33.28030000000003),-86.34900000000002,33.28030000000003
Harpersville Community Center,39321 Hwy 25,Harpersville,35078,Shelby,POINT (-86.43905073 33.34289852999996),-86.43905073,33.34289852999996
Vincent Revival Center,6121 Hwy 85,Vincent,35178,Shelby,POINT (-86.40962219000002 33.37429047000004),-86.40962219000002,33.37429047000004
Turner-Hollis American Legion Post #195,235 3rd Ave,Sterrett,35147,Shelby,POINT (-86.48123931999999 33.44162749999999),-86.48123931999999,33.44162749999999
Renfroe Vol Fire Dept,7191 Renfroe Road,Talladega,35160,Talladega,POINT (-86.26417390000003 33.45716268),-86.26417390000003,33.45716268
NEW LONDON VFD,4060 LOGAN MARTIN DAM RD,CROPWELL,35054,St Clair,POINT (-86.34350000000005 33.480583799999955),-86.34350000000005,33.480583799999955
WOLF CREEK VFD,4980 WOLF CREEK RD,PELL CITY,35128,St Clair,POINT (-86.37346477999999 33.53580140999998),-86.37346477999999,33.53580140999998
CELEBRATIONS,3005 MARTIN STREET,CROPWELL,35054,St Clair,POINT (-86.28218468999998 33.54392551),-86.28218468999998,33.54392551
CEDAR GROVE BAPTIST CHURCH,2001 CEDAR GROVE RD,LEEDS,35094,St Clair,POINT (-86.52778396999997 33.55801603000003),-86.52778396999997,33.55801603000003
PREC 4230 � GUIDING LIGHT CHURCH,1800 JOHN ROGERS DR,BIRMINGHAM,35210,Jefferson,POINT (-86.65259999999999 33.57260000000004),-86.65259999999999,33.57260000000004
PREC 1110 � DON HAWKINS PARK & RECREATION CTR,8920 ROEBUCK BLVD,BIRMINGHAM,35206,Jefferson,POINT (-86.71130557999996 33.58160229999997),-86.71130557999996,33.58160229999997
PREC 1130 � MARTHA GASKINS ELEMENTARY SCHOOL,200 DALTON DR,BIRMINGHAM,35215,Jefferson,POINT (-86.70498347 33.594780279999995),-86.70498347,33.594780279999995
PREC 1010 � HUFFMAN BAPTIST CHURCH,700 HUFFMAN RD,Birmingham,35215,Jefferson,POINT (-86.69169999999995 33.5984),-86.69169999999995,33.5984
PREC 1020 � TOM BRADFORD PARK,EDWARDS LAKE RD,BIRMINGHAM,35235,Jefferson,POINT (-86.68200000000002 33.609599999999965),-86.68200000000002,33.609599999999965
PREC 1030 � L.M. SMITH MIDDLE SCHOOL,1124 FIVE MILE RD,BIRMINGHAM,35215,Jefferson,POINT (-86.69980529000001 33.612089419999975),-86.69980529000001,33.612089419999975
PREC 4040 � TRUSSVILLE CITY HALL,131 MAIN ST,TRUSSVILLE,35173,Jefferson,POINT (-86.60127046999997 33.621840480000046),-86.60127046999997,33.621840480000046
PREC 1125 � CENTER POINT SENIOR CENTER,335 POLLY REED RD,BIRMINGHAM,35215,Jefferson,POINT (-86.67692524999998 33.631167699999956),-86.67692524999998,33.631167699999956
